prod-descr;prod-marca;prod-preco;data-ref;spo-temp;spo-umid;spo-uv;bra-temp;bra-umid;bra-uv;pve-temp;pve-umid;pve-uv;flo-temp;flo-umid;flo-uv;rj-temp;rj-umid;rj-uv;per_manha;per_noite;per_tarde;data-ref-segundos;ano;mes;dia;soma;media;soma-p;media-p;soma-z;media-z;dia_da_semana;origem_AMAZON;origem_BNW;origem_EPOCA
 Adcos  Fotoproteção Diária Stick FPS80 Ivory - Protetor Solar Facial com Cor 12g ; Adcos ;168.82;2024-09-16 20:48:00;-0.9048519978260823;1.17814104494322;-1.2855440340019857;0.8128609948770642;-0.6271073593689739;-1.5578070043457781;0.23398975072938705;0.14413127940060427;-1.6271328603216955;-0.3719016860203662;0.42219502819956456;-1.2851805786905242;-0.24713341673290362;0.04949782157310307;-1.2541892327819162;0;1;0;1.210914988999955;2024;9;16;-1.0415990051634447;-1.041599005163445;1.6709175868507613;1.6709175868507617;1.5557694145217391;1.5557694145217391;0;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Stick FPS80 Nude - Protetor Solar Facial com Cor 12g ; Adcos ;169.0;2024-09-11 14:28:00;1.6251251562957878;-1.4820655297072485;1.2006313182606978;0.8128609948770642;-0.6271073593689739;0.6727245435098583;1.1724518532482313;-0.5646734739381761;0.9606311019413297;2.636667743355744;-1.4622804560935416;1.451465106135188;1.8577071779472782;-1.1902243946553976;1.223829776587606;0;0;1;0.6280515861177659;2024;9;11;1.3801663393561634;1.3801663393561632;1.907265405054774;1.9072654050547742;2.0219732811711233;2.0219732811711233;2;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Stick FPS80 Peach - Protetor Solar Facial com Cor 17g ; Adcos ;169.0;2024-09-17 20:22:00;-0.9200015616232191;0.9399135904969094;-1.2855440340019857;0.596499510324551;-0.3396513131035243;-1.5578070043457781;0.18586348906175423;0.14413127940060427;-1.6271328603216955;0.13898746236425644;0.42219502819956456;-1.2851805786905242;-0.5402124868782459;0.04949782157310307;-1.2541892327819162;0;1;0;1.3196443889571339;2024;9;17;-1.0343015517198642;-1.0343015517198642;1.6751730567422316;1.675173056742232;1.560684947126002;1.560684947126002;1;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Stick FPS80 Peach - Protetor Solar Facial com Cor 17g ; Adcos ;169.0;2024-09-18 20:10:00;-0.6018607218833436;1.17814104494322;-1.2855440340019857;0.5748633618693001;0.1633967678610124;-1.5578070043457781;0.47462105906755125;-0.03306990893409083;-1.6271328603216955;0.42281476702238;-0.02648961091784168;-1.2851805786905242;-0.19384631307011438;-0.776983655912564;-1.2541892327819162;0;1;0;1.4294503176267601;2024;9;18;-0.9536179891304675;-0.9536179891304675;1.6829288184074858;1.6829288184074864;1.576099683560994;1.576099683560994;2;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Stick FPS80 Peach - Protetor Solar Facial com Cor 17g ; Adcos ;169.0;2024-09-19 09:19:00;-0.45036508391197416;0.9796181662379612;0.26831556116219146;-0.4420356155275128;1.0976289182237233;0.6727245435098583;-1.0413561834628877;1.6208078488563968;0.44307830948872473;0.6782593412146919;0.42219502819956456;0.6695663390421275;-0.5402124868782459;0.04949782157310307;0.6043250242452255;1;0;0;1.4901204000639694;2024;9;19;0.8235639284817643;0.8235639284817642;1.8537616243278783;1.8537616243278787;1.9156334123384402;1.9156334123384402;3;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Stick FPS80 Peach - Protetor Solar Facial com Cor 17g ; Adcos ;169.0;2024-09-20 09:52:00;-0.026177297592139548;0.5825724088274434;0.8898593992278623;-0.31221872479600454;0.6664448488255491;0.6727245435098583;-0.7044723517894571;0.793868969961153;0.44307830948872473;0.4511974974881928;1.4093012342578584;0.2786169554955971;0.019302101581043517;0.3938651038587977;0.9140774004164157;1;0;0;1.6033865995950334;2024;9;20;1.2200001130319225;1.2200001130319225;1.8918693189335443;1.8918693189335445;1.9913732421378953;1.9913732421378953;4;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Stick FPS80 Peach - Protetor Solar Facial com Cor 17g ; Adcos ;169.0;2024-09-20 18:28:00;1.185787806178816;-0.8467923178504203;0.26831556116219146;0.8128609948770642;-0.48337933623624907;0.6727245435098583;1.6296513390907443;-1.6278806039463467;0.9606311019413297;0.13898746236425644;1.4093012342578584;0.2786169554955971;0.818608656522885;-0.15712254779831372;-1.2541892327819162;0;1;0;1.6430643721395202;2024;9;20;0.5841064417165693;0.5841064417165693;1.8307436125209018;1.830743612520902;1.8698846386426669;1.8698846386426669;4;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;237.9;2024-08-20 18:21:00;-0.05647642518641333;0.22523122715797753;-1.2855440340019857;0.596499510324551;-1.2738834634662353;0.35407717953048173;-0.247272865946943;-0.09213697171232253;0.7018547057150273;0.42281476702238;0.8708796673169708;-1.2851805786905242;-0.4602818313840615;0.7382323861444924;-1.2541892327819162;0;1;0;-1.7900625867629998;2024;8;20;-0.4945718161759374;-0.4945718161759374;3.0874461197675713;3.0874461197675727;3.0116924587228913;3.0116924587228913;1;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;237.9;2024-08-20 23:25:00;-0.6170102856804802;0.9796181662379612;-1.2855440340019857;-1.8267491166635974;1.025764906657361;-1.5578070043457781;-0.7044723517894571;1.0301372210740798;-1.6271328603216955;0.13898746236425644;1.4093012342578584;-1.2851805786905242;-0.4602818313840615;0.3938651038587977;-1.2541892327819162;0;1;0;-1.7666865347212868;2024;8;20;-0.8912866223360459;-0.891286622336046;3.049311642472443;3.049311642472444;2.935899397775174;2.935899397775174;1;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;237.9;2024-08-21 10:31:00;-0.31401900973774133;0.22523122715797753;0.5790874801950269;-0.052584943332988805;-0.41151532466988666;0.6727245435098583;-0.5600935667865578;0.5576007188482262;0.44307830948872473;0.42281476702238;1.4093012342578584;0.2786169554955971;0.04594565341243766;-0.22599600425545263;-1.2541892327819162;1;0;0;-1.7154745259720072;2024;8;21;0.28251381790196983;0.2825138179019698;3.1621439984677537;3.1621439984677546;3.1601560348504014;3.1601560348504014;2;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;237.9;2024-08-22 06:59:00;-0.6321598494776174;0.5428678330863916;-1.2855440340019857;-3.060009578612923;2.3911811264182465;-1.5578070043457781;-1.474492538471585;1.5617407860781651;-1.6271328603216955;0.13898746236425644;0.8708796673169708;-1.2851805786905242;-0.9931528680119558;1.909081145915854;-1.2541892327819162;1;0;0;-1.6210475789087713;2024;8;22;-0.8657799148198595;-0.8657799148198595;3.0517634918704135;3.051763491870414;2.9407724990744737;2.9407724990744737;3;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;237.9;2024-08-22 15:08:00;1.3524330079473228;-1.3232472267430415;1.2006313182606978;1.0075863309743265;-1.202019451899873;0.6727245435098583;1.1243255915805974;-1.0372099761640299;0.9606311019413297;1.5581239856548743;-0.3854373222117667;1.0605157225886577;1.5912716596333312;-1.1902243946553976;0.9140774004164157;0;0;1;-1.5834459688811473;2024;8;22;1.0796836948742057;1.0796836948742055;3.2387724885107723;3.238772488510773;3.3124567408811605;3.3124567408811605;3;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;193.21;2024-08-23 09:49:00;0.3071131059448732;-0.4497465604399026;0.8898593992278623;-0.4853079124380153;0.23526077942737478;0.6727245435098583;-0.27133599678075987;0.3213324677352994;-0.07447448296388032;0.1673701928300692;0.42219502819956456;0.2786169554955971;0.5788166900403319;-0.15712254779831372;1.223829776587606;1;0;0;-1.49724677697733;2024;8;23;0.7566216700442968;0.7566216700442967;2.325339388384571;2.325339388384572;2.376464380861503;2.376464380861503;4;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;193.21;2024-08-23 15:03:00;1.640274720092925;-1.5217701054483004;1.2006313182606978;0.985950182519075;-0.9864274172007857;0.991371907489235;1.9424720399303583;-1.6278806039463467;0.9606311019413297;-0.4286671469519907;0.42219502819956456;0.2786169554955971;2.497152421900751;-2.2921996979696204;1.223829776587606;0;0;1;-1.4731017758552976;2024;8;23;0.8238597869835164;0.8238597869835161;2.3318026975526966;2.331802697552697;2.3893103412745034;2.3893103412745034;4;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;204.36;2024-08-23 21:43:00;-0.6321598494776174;0.7413907117916505;-1.2855440340019857;0.1854126896747761;-0.41151532466988666;-1.5578070043457781;0.23398975072938705;-0.4465393483817128;-1.6271328603216955;-0.9679390258024251;-0.11622653874132292;-1.2851805786905242;0.7919651046914898;-1.2590978511125366;-1.2541892327819162;0;1;0;-1.442343812642517;2024;8;23;-1.4482688637171632;-1.4482688637171632;2.333543191180526;2.3335431911805267;2.1733436997013;2.1733436997013;4;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;204.36;2024-08-24 22:57:00;-0.9200015616232191;1.4163684993895307;-1.2855440340019857;-0.7233055454457794;0.5945808372591868;-1.5578070043457781;-0.22320973511312703;0.5576007188482262;-1.6271328603216955;-1.9045691311742332;-0.6546481056822104;-1.2851805786905242;-0.19384631307011438;0.3938651038587977;-1.2541892327819162;0;1;0;-1.3259249218821432;2024;8;24;-1.5146931030895603;-1.5146931030895603;2.327158116540356;2.3271581165403568;2.160653232027839;2.160653232027839;5;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;204.36;2024-08-25 11:35:00;-1.2078432737688212;0.7413907117916505;-0.35322827690347947;0.1421403927642736;0.09153275629465002;0.991371907489235;-0.5119673051189249;-0.32840522282524937;0.44307830948872473;-1.2517663304605486;-1.7314912395639854;0.2786169554955971;-0.7533609015294037;0.3938651038587977;0.2945726480740352;1;0;0;-1.2676385815939242;2024;8;25;-0.48561190678724553;-0.48561190678724553;2.4260792379753746;2.4260792379753755;2.3572610032034174;2.3572610032034174;6;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;204.36;2024-08-26 09:55:00;-1.525984113508697;0.50316325734534;-0.042456357870644;-1.5887514836558325;2.534909149550971;0.35407717953048173;-2.172323332652263;-0.800941725051103;-0.07447448296388032;-1.876186400708421;-1.4622804560935416;0.2786169554955971;-2.0855384930991394;1.082599668430187;-0.015179728097155041;1;0;0;-1.1645994048311097;2024;8;26;-0.78936307055891;-0.78936307055891;2.3968809532671793;2.3968809532671798;2.2992288095186817;2.2992288095186817;0;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;204.36;2024-08-27 18:26:00;-1.4047876031316016;0.50316325734534;-1.2855440340019857;0.6181356587798026;-0.19592328997079952;0.35407717953048173;0.4986841899013681;-1.3325452900551882;0.7018547057150273;-1.0530872171998624;-0.5649111778587291;-1.2851805786905242;-1.3395190418200873;-0.5703632865411473;-1.2541892327819162;0;1;0;-1.0145774392607732;2024;8;27;-1.536024599205748;-1.536024599205748;2.325107612143539;2.3251076121435394;2.1565778122044925;2.1565778122044925;1;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;204.36;2024-08-28 14:22:00;-0.026177297592139548;-0.6085648634041096;0.5790874801950269;0.6181356587798026;-0.05219526683807475;0.6727245435098583;1.1483887224144143;-1.6869476667245784;0.7018547057150273;0.1673701928300692;-2.000702023034429;0.6695663390421275;-0.43363827955266737;-0.5014898300840084;0.6043250242452255;0;0;1;-0.9226111292545597;2024;8;28;-0.06399478039050303;-0.06399478039050308;2.466607467535138;2.466607467535139;2.437811696198457;2.437811696198457;2;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;204.36;2024-08-29 10:56:00;-0.6170102856804802;0.5428678330863916;0.5790874801950269;-0.7016693969905285;1.6725410107546226;0.35407717953048173;-0.9691667909614381;0.4985336560699945;0.44307830948872473;0.7634075326121281;-1.6417543117405042;1.0605157225886577;-0.7267173496980086;0.04949782157310307;0.6043250242452255;1;0;0;-0.827722812743132;2024;8;29;0.39830952423703914;0.3983095242370391;2.511046779440083;2.5110467794400835;2.526135746102673;2.526135746102673;3;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;204.36;2024-08-29 19:04:00;0.4586087439162426;-0.5688602876630579;-1.2855440340019857;0.16377654121952445;0.09153275629465002;-1.5578070043457781;0.9077574140762493;-0.9190758506075664;0.44307830948872473;0.4511974974881928;-0.47517425003524794;-1.2851805786905242;-0.27377696856429873;-0.22599600425545263;-1.2541892327819162;0;1;0;-0.7901980976235399;2024;8;29;-1.183407157906661;-1.183407157906661;2.3590032006123476;2.359003200612348;2.223945994093886;2.223945994093886;3;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;204.36;2024-08-30 09:33:00;-0.19282249936064563;0.06641292419377044;0.8898593992278623;-1.1776646630060577;1.3132209529228105;0.35407717953048173;-1.1857349684657872;1.3254725349652383;0.1843019132624222;0.11060473189844469;0.42219502819956456;1.0605157225886577;-0.9931528680119558;1.082599668430187;0.6043250242452255;1;0;0;-0.7233764225437744;2024;8;30;0.7271590075425582;0.7271590075425582;2.5426576569770503;2.542657656977051;2.588963017844936;2.588963017844936;4;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;204.36;2024-09-01 15:04:00;1.5039286459186922;-1.4820655297072485;1.2006313182606978;1.050858627884829;-1.202019451899873;0.6727245435098583;1.6296513390907443;-1.2734782272769567;0.9606311019413297;1.2742966809967509;-0.8341219613291729;1.0605157225886577;1.3781232449821732;-1.3968447640268145;0.9140774004164157;0;0;1;-0.47646687285317946;2024;9;1;0.850386775801294;0.850386775801294;2.554503008997755;2.5545030089977554;2.6125058995449857;2.6125058995449857;6;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;204.36;2024-09-01 21:10:00;0.8676469664389406;-1.2835426510019898;-1.2855440340019857;0.1421403927642736;-0.6989713709353362;-1.5578070043457781;0.017421573225038015;-0.6237405367164078;-1.6271328603216955;-0.11645711182805438;-0.11622653874132292;-1.2851805786905242;0.019302101581043517;0.7382323861444924;-1.2541892327819162;0;1;0;-0.4483233365134854;2024;9;1;-1.1976176771920264;-1.1976176771920264;2.3576372048979826;2.357637204897983;2.2212310494092655;2.2212310494092655;6;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;204.36;2024-09-02 07:58:00;-0.49581377530338455;0.9796181662379612;0.5790874801950269;-2.2161997888581215;1.5288129876218977;0.35407717953048173;-1.474492538471585;1.5617407860781651;-1.6271328603216955;-1.2517663304605486;1.4093012342578584;-0.11233242805093316;-0.24713341673290362;-0.22599600425545263;0.6043250242452255;1;0;0;-0.3984954361087811;2024;9;2;0.18609039810465763;0.1860903981046576;2.4906470733504116;2.4906470733504125;2.4855909090775303;2.4855909090775303;0;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;204.36;2024-09-02 21:16:00;-0.647309413274754;0.9796181662379612;-1.2855440340019857;-0.0958572402434913;-0.9864274172007857;-1.5578070043457781;-0.3194622584483927;0.3213324677352994;-1.6271328603216955;-0.7124944516101143;0.3324581003760833;-1.2851805786905242;-0.5135689350468507;0.7382323861444924;-1.2541892327819162;0;1;0;-0.3371332994992841;2024;9;2;-1.2915836564968795;-1.2915836564968795;2.3486046620014887;2.348604662001489;2.203278683916786;2.203278683916786;0;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;193.21;2024-09-05 21:18:00;-0.647309413274754;0.9796181662379612;-1.2855440340019857;0.20704883813002695;-0.41151532466988666;-1.5578070043457781;0.2099266198955702;-0.4465393483817128;-1.6271328603216955;-0.9963217562682379;-1.7314912395639854;-1.2851805786905242;-0.24713341673290362;0.7382323861444924;-1.2541892327819162;0;1;0;-0.004793506985191542;2024;9;5;-1.5387899797109343;-1.5387899797109343;2.104691401262971;2.104691401262971;1.9379219509634302;1.9379219509634302;3;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;193.21;2024-09-06 10:26:00;-0.4655146477091108;0.7413907117916505;-0.042456357870644;0.5748633618693001;-0.6989713709353362;0.6727245435098583;-0.5600935667865578;0.3213324677352994;0.44307830948872473;-0.6557289906784898;-0.9238588891526541;0.6695663390421275;-0.16720276123872024;1.151473124887326;0.2945726480740352;1;0;0;0.05579968054398591;2024;9;6;0.23638876363164568;0.23638876363164563;2.275331650710759;2.2753316507107595;2.277072969776058;2.277072969776058;4;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-08 17:14:00;1.7766207942671572;-1.402656378225145;0.8898593992278623;1.0075863309743265;-1.202019451899873;0.6727245435098583;1.4130831615863964;-1.0372099761640299;0.9606311019413297;1.2742966809967509;-0.02648961091784168;1.0605157225886577;1.1383312784996213;-0.43261637362686944;0.6043250242452255;0;0;1;0.3086301381530411;2024;9;8;1.1010542351095456;1.1010542351095456;2.389841842731008;2.3898418427310086;2.4733740092315615;2.4733740092315615;6;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-09 14:07:00;1.8220694856585677;-1.402656378225145;1.2006313182606978;0.8344971433323158;-1.3457474750325977;0.6727245435098583;1.1724518532482313;-0.7418746622728712;0.9606311019413297;0.7350248021463164;0.42219502819956456;1.0605157225886577;2.497152421900751;-2.2921996979696204;0.9140774004164157;0;0;1;0.4049794579170758;2024;9;9;1.0513071154700537;1.0513071154700535;2.385059867430534;2.3850598674305346;2.463869734593303;2.463869734593303;0;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-10 09:24:00;0.26166441455346273;-0.5688602876630579;0.8898593992278623;-0.4853079124380153;0.45085281412646194;0.6727245435098583;-0.8007248751247228;1.6208078488563968;0.1843019132624222;1.01885210680444;0.42219502819956456;1.0605157225886577;0.07258920524383275;0.118371278030242;0.9140774004164157;1;0;0;0.49394686651004316;2024;9;10;0.9915862875312099;0.9915862875312098;2.3793191627184416;2.3793191627184416;2.452459965455545;2.452459965455545;1;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-11 14:28:00;1.6251251562957878;-1.4820655297072485;1.2006313182606978;0.8128609948770642;-0.6271073593689739;0.6727245435098583;1.1724518532482313;-0.5646734739381761;0.9606311019413297;2.636667743355744;-1.4622804560935416;1.451465106135188;1.8577071779472782;-1.1902243946553976;1.223829776587606;0;0;1;0.6280515861177659;2024;9;11;1.3801663393561634;1.3801663393561632;2.416671681287355;2.416671681287356;2.526698867290606;2.526698867290606;2;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-12 09:54:00;0.5646556904962017;-0.7673831663683167;0.8898593992278623;-0.4853079124380153;0.6664448488255491;0.6727245435098583;-0.7285354826232731;1.3254725349652383;0.44307830948872473;0.36604930609075553;1.4093012342578584;1.0605157225886577;0.818608656522885;-0.7081101994554251;1.223829776587606;1;0;0;0.7177110488830208;2024;9;12;1.1730908459987182;1.173090845998718;2.396766410354185;2.3967664103541853;2.4871367303471086;2.4871367303471086;3;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-12 20:37:00;0.8676469664389406;-1.2835426510019898;-1.2855440340019857;0.20704883813002695;0.09153275629465002;-1.5578070043457781;0.4986841899013681;-0.26933816004701766;-1.6271328603216955;0.7350248021463164;-0.02648961091784168;-1.2851805786905242;1.4314103486449625;-1.1902243946553976;-1.2541892327819162;0;1;0;0.7671544747475654;2024;9;12;-0.9346446925999836;-0.9346446925999837;2.1941589155172325;2.1941589155172334;2.084450151328412;2.084450151328412;3;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-13 11:25:00;1.1706382423816795;-1.1644289237788343;1.2006313182606978;0.5748633618693001;-0.05219526683807475;0.6727245435098583;0.6430629749042674;-0.21027109726878593;0.7018547057150273;1.0472348372702518;-0.02648961091784168;1.451465106135188;1.6445587632961205;-1.1902243946553976;1.223829776587606;1;0;0;0.8354371530799379;2024;9;13;1.3459203772325414;1.3459203772325414;2.413379765168333;2.413379765168334;2.5201561160392165;2.5201561160392165;4;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-15 17:42:00;-0.48066421150624794;1.17814104494322;-0.042456357870644;1.2455839639820907;-1.6332035212980471;0.6727245435098583;0.7152523674057163;-0.21027109726878593;0.9606311019413297;-0.7124944516101143;1.4093012342578584;-0.11233242805093316;0.019302101581043517;0.7382323861444924;0.6043250242452255;0;0;1;1.0858838685400025;2024;9;15;0.592885241177333;0.592885241177333;2.3409937567501315;2.340993756750132;2.3762874298279697;2.3762874298279697;6;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-16 09:10:00;-0.7836554874489868;1.4163684993895307;-0.042456357870644;-1.1127562176403034;0.8101728719582739;0.6727245435098583;-1.23386123013342;1.3254725349652383;0.1843019132624222;-0.6841117211443015;1.4093012342578584;-0.11233242805093316;0.04594565341243766;0.7382323861444924;0.9140774004164157;1;0;0;1.1572423431936532;2024;9;16;0.6719755930065917;0.6719755930065916;2.3485963699605876;2.3485963699605876;2.391397780547151;2.391397780547151;0;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-16 20:48:00;-0.9048519978260823;1.17814104494322;-1.2855440340019857;0.8128609948770642;-0.6271073593689739;-1.5578070043457781;0.23398975072938705;0.14413127940060427;-1.6271328603216955;-0.3719016860203662;0.42219502819956456;-1.2851805786905242;-0.24713341673290362;0.04949782157310307;-1.2541892327819162;0;1;0;1.210914988999955;2024;9;16;-1.0415990051634447;-1.041599005163445;2.1838778603593836;2.183877860359384;2.0640163419397304;2.0640163419397304;0;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-17 09:29:00;-0.7685059236518497;0.9399135904969094;-0.042456357870644;0.16377654121952445;0.09153275629465002;0.6727245435098583;-0.7525986134570899;0.793868969961153;0.44307830948872473;0.11060473189844469;-0.47517425003524794;0.6695663390421275;-1.046439971674745;1.909081145915854;0.2945726480740352;1;0;0;1.26943201401227;2024;9;17;0.5174484846459957;0.5174484846459957;2.333742347842541;2.333742347842541;2.3618751049116917;2.3618751049116917;1;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-17 20:22:00;-0.9200015616232191;0.9399135904969094;-1.2855440340019857;0.596499510324551;-0.3396513131035243;-1.5578070043457781;0.18586348906175423;0.14413127940060427;-1.6271328603216955;0.13898746236425644;0.42219502819956456;-1.2851805786905242;-0.5402124868782459;0.04949782157310307;-1.2541892327819162;0;1;0;1.3196443889571339;2024;9;17;-1.0343015517198642;-1.0343015517198642;2.184579332974813;2.1845793329748138;2.0654105332454846;2.0654105332454846;1;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-18 11:49:00;-0.32916857353487844;0.22523122715797753;0.5790874801950269;0.596499510324551;0.1633967678610124;0.6727245435098583;0.25805288156320305;-0.26933816004701766;0.7018547057150273;0.6498766107488791;-0.8341219613291729;0.2786169554955971;0.019302101581043517;-0.776983655912564;0.9140774004164157;1;0;0;1.3909259687027526;2024;9;18;0.44336864586200075;0.4433686458620007;2.3266213735651275;2.326621373565128;2.3477220215158416;2.3477220215158416;2;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-18 20:10:00;-0.6018607218833436;1.17814104494322;-1.2855440340019857;0.5748633618693001;0.1633967678610124;-1.5578070043457781;0.47462105906755125;-0.03306990893409083;-1.6271328603216955;0.42281476702238;-0.02648961091784168;-1.2851805786905242;-0.19384631307011438;-0.776983655912564;-1.2541892327819162;0;1;0;1.4294503176267601;2024;9;18;-0.9536179891304675;-0.9536179891304675;2.192335094640067;2.1923350946400677;2.0808252696804765;2.0808252696804765;2;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-19 09:19:00;-0.45036508391197416;0.9796181662379612;0.26831556116219146;-0.4420356155275128;1.0976289182237233;0.6727245435098583;-1.0413561834628877;1.6208078488563968;0.44307830948872473;0.6782593412146919;0.42219502819956456;0.6695663390421275;-0.5402124868782459;0.04949782157310307;0.6043250242452255;1;0;0;1.4901204000639694;2024;9;19;0.8235639284817643;0.8235639284817642;2.3631679005604593;2.3631679005604598;2.420358998457923;2.420358998457923;3;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-20 09:52:00;-0.026177297592139548;0.5825724088274434;0.8898593992278623;-0.31221872479600454;0.6664448488255491;0.6727245435098583;-0.7044723517894571;0.793868969961153;0.44307830948872473;0.4511974974881928;1.4093012342578584;0.2786169554955971;0.019302101581043517;0.3938651038587977;0.9140774004164157;1;0;0;1.6033865995950334;2024;9;20;1.2200001130319225;1.2200001130319225;2.4012755951661253;2.4012755951661258;2.4960988282573786;2.4960988282573786;4;0.0;1.0;0.0
 Adcos  Fotoproteção Diária Ultra FPS 55 - Protetor Solar 120g ; Adcos ;194.8;2024-09-20 18:28:00;1.185787806178816;-0.8467923178504203;0.26831556116219146;0.8128609948770642;-0.48337933623624907;0.6727245435098583;1.6296513390907443;-1.6278806039463467;0.9606311019413297;0.13898746236425644;1.4093012342578584;0.2786169554955971;0.818608656522885;-0.15712254779831372;-1.2541892327819162;0;1;0;1.6430643721395202;2024;9;20;0.5841064417165693;0.5841064417165693;2.3401498887534826;2.340149888753483;2.3746102247621494;2.3746102247621494;4;0.0;1.0;0.0
 Adcos  Fotoproteção Diária com Ácido Hialurônico FPS50 Nude - Pó Compacto 11g ; Adcos ;249.0;2024-08-23 09:49:00;0.3071131059448732;-0.4497465604399026;0.8898593992278623;-0.4853079124380153;0.23526077942737478;0.6727245435098583;-0.27133599678075987;0.3213324677352994;-0.07447448296388032;0.1673701928300692;0.42219502819956456;0.2786169554955971;0.5788166900403319;-0.15712254779831372;1.223829776587606;1;0;0;-1.49724677697733;2024;8;23;0.7566216700442968;0.7566216700442967;3.4268810996642487;3.4268810996642496;3.467884553326849;3.467884553326849;4;0.0;1.0;0.0
